63.36024683	8.44196764	8.560672167
63.35225315	8.441168967	8.559469813
63.34378016	8.440319922	8.558198227
63.33481025	8.439419191	8.556854917
63.32529045	8.438460464	8.55543215
63.31515266	8.437435986	8.553920843
63.30431956	8.436336749	8.552309522
63.29272954	8.435156109	8.550589614
63.28031525	8.433886568	8.548752084
63.26698538	8.432517802	8.546784034
63.25264082	8.431038556	8.544671415
63.23719847	8.429440336	8.542404028
63.22049267	8.427703337	8.539957662
63.20236808	8.425809626	8.537311002
63.18266085	8.423740547	8.534441522
63.16119044	8.421475805	8.531324896
63.13770361	8.418985444	8.527926256
63.1119488	8.416240657	8.524211661
63.08358765	8.413201537	8.520134601
63.05228478	8.409829339	8.515650504
63.01762832	8.406076069	8.510704833
62.97905351	8.401874226	8.50522116
62.93593522	8.397149159	8.499115898
62.88749841	8.391807821	8.492285754
62.83287204	8.385745453	8.484616364
62.77089027	8.378819934	8.475953358
62.7001953	8.370864917	8.466119233
62.61911536	8.361673939	8.454896408
62.52558881	8.350989799	8.442018861
62.41707348	8.338492491	8.427161238
62.29046084	8.323785418	8.409929781
62.1419415	8.306375558	8.389847967
61.9669603	8.285661927	8.36635546
61.76020301	8.260924835	8.33881373
61.51589293	8.231349729	8.306555825
61.2285468	8.196101254	8.268999711
60.89479163	8.154525113	8.225904145
60.51695142	8.106568838	8.177852209
60.1091161	8.05353298	8.127040306
59.70532053	7.999146232	8.078286644
59.3655918	7.950501702	8.039663551
59.16854178	7.917444705	8.021269815
59.18453747	7.909531054	8.031545091
59.43303009	7.930600645	8.071823847
59.86570335	7.976091519	8.134660089
60.39267259	8.035656661	8.207742832
60.92775474	8.098633137	8.279883876
61.41539359	8.157671287	8.344264462
61.83192485	8.209247649	8.398306575
62.17471973	8.252525074	8.442092954
62.45140304	8.288077345	8.47692158
62.67294666	8.317019645	8.504419555
62.84998219	8.340520479	8.526087238
62.99176327	8.359639926	8.543196929
63.10578498	8.375259186	8.556758637
63.19796763	8.38808675	8.567556598
63.27360988	8.398775361	8.576291695
63.3355664	8.407671315	8.583328415
63.38647876	8.415104359	8.589007354
63.42855261	8.421353931	8.593610835
63.46417258	8.42672776	8.59745784
63.49397391	8.431305821	8.600609182
63.51920626	8.435251808	8.603223636
63.54065655	8.438668001	8.605397057
63.55913747	8.441661791	8.607234249
63.57521979	8.444311039	8.608807961
63.58920963	8.446656668	8.610151972
63.60120205	8.44871213	8.611267519
63.61172376	8.450548519	8.612224334
63.62096129	8.452191764	8.613042452
63.62899142	8.453653292	8.613726512
63.63595976	8.454954182	8.614294092
63.6419994	8.456113271	8.614760237
63.64719518	8.457142861	8.615133809
63.65169539	8.458063523	8.615433434
63.65559237	8.458888697	8.615670111
63.65893723	8.459625908	8.615848161
63.66180462	8.460286212	8.615976731
63.66428809	8.460882796	8.616067613
63.66644928	8.461424811	8.61612816
63.66830398	8.461914775	8.616159117
